panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
056313048_p3430,56,,,-2.7540511578926674,47.863870751902745,22.97,22.97,,,0.9389,056313048.jpg,,none,none
056313065_p3431,56,,,-2.7518826220632766,47.866875494550484,243.932,243.932,,,0.9642,056313065.jpg,,none,none
05631312_p3432,56,,,-3.0023812637189122,47.67836586480552,14.205,14.205,,,0.9636,05631312.jpg,,none,none
056313139_p3433,56,,,-2.6282487281784768,47.970553659489944,18.571,18.571,,,0.9407,056313139.jpg,,none,none
056313143_p3434,56,,,-3.2427767375777,48.05050590727919,23.716,23.716,,,0.9637,056313143.jpg,,none,none
056313379_p3435,56,,,-3.2152971573891866,47.74271225769378,2.158,2.158,,,0.6937,056313379.jpg,,none,none
056313381_p3436,56,,,-2.350932226279273,47.81328549942879,6.562,6.562,,,0.9271,056313381.jpg,,none,none
056313388_p3437,56,56143_056313388,56143_056313388_r9,-2.4203352350009792,47.546831262477184,4.175,4.205,6.86,345.6,0.8813,056313388.jpg,0292_6731,stage2a_spatial,nearest
056313388_p3438,56,56143_056313388,56143_056313388_r11,-2.4203144296248094,47.54682330874766,1.586,2.235,44.8,341.43,0.8917,056313388.jpg,0292_6731,stage2a_spatial,nearest
056313428_p3439,56,,,-2.7409347851446113,48.06458864459088,8.811,8.811,,,0.9364,056313428.jpg,,none,none
056313503_p3440,56,,,-2.778278041051212,47.87259124539267,15.928,15.928,,,0.9588,056313503.jpg,,none,none
056313503_p3441,56,,,-2.778364399413839,47.872559554511554,1.008,1.008,,,0.7722,056313503.jpg,,none,none
056313571_p3442,56,,,-3.465627457077192,48.082788403478304,592.717,592.717,,,0.9842,056313571.jpg,,none,none
056313607_p3443,56,56147_056313607,56147_056313607_r0,-2.2009679060545113,47.52274037966635,293.638,306.811,16.85,192.62,0.9881,056313607.jpg,0308_6727,stage2a_spatial,contains
056313659_p3444,56,56223_056313659,56223_056313659_r0,-2.139018803458236,47.65020629641207,8.556,11.157,39.93,191.97,0.9617,056313659.jpg,0314_6741,stage2a_spatial,contains
056313758_p3445,56,,,-3.4649701719459345,48.0836072026631,252.652,252.652,,,0.992,056313758.jpg,,none,none
056313813_p3446,56,,,-2.3423966519823356,47.71700544355163,8.833,8.833,,,0.9596,056313813.jpg,,none,none
056313865_p3447,56,,,-2.6434795788499956,47.51865892036204,21.085,21.085,,,0.8843,056313865.jpg,,none,none
056313866_p3448,56,,,-2.2466816335365474,47.83462149253802,54.307,54.307,,,0.9809,056313866.jpg,,none,none
056313882_p3449,56,,,-2.770261462601704,47.87304970946337,22.045,22.045,,,0.9688,056313882.jpg,,none,none
056313992_p3450,56,56134_056313992,56134_056313992_r0,-2.5199208850976125,48.07406975251739,201.189,216.369,21.59,164.06,0.9789,056313992.jpg,0289_6790,stage2a_spatial,contains
056314067_p3451,56,,,-2.6363133132401146,47.58403080741596,11.582,11.582,,,0.9704,056314067.jpg,,none,none
056314067_p3452,56,,,-2.636279529979926,47.58397994495676,17.69,17.69,,,0.9632,056314067.jpg,,none,none
056314144_p3453,56,,,-3.0744839674395856,48.12313491809605,11.71,11.71,,,0.9702,056314144.jpg,,none,none
056314176_p3454,56,,,-3.4646799914842,48.08320735192343,195.687,195.687,,,0.9914,056314176.jpg,,none,none
056314467_p3455,56,,,-2.715518373844454,47.57176157123802,2.316,2.316,,,0.8202,056314467.jpg,,none,none
056314467_p3456,56,,,-2.71557270445802,47.571627245798645,31.898,31.898,,,0.9605,056314467.jpg,,none,none
056314467_p3457,56,,,-2.715444895277842,47.57164691516313,3.685,3.685,,,0.7701,056314467.jpg,,none,none
056314492_p3458,56,,,-2.5697386026724103,47.67096611123529,13.892,13.892,,,0.9764,056314492.jpg,,none,none
056314505_p3459,56,,,-2.762481345531909,47.85318945909442,35.803,35.803,,,0.9811,056314505.jpg,,none,none
056314555_p3460,56,,,-2.767934684729081,47.85723550175716,7.064,7.064,,,0.8656,056314555.jpg,,none,none
056314563_p3461,56,,,-2.937806433323884,47.77475385149648,3.595,3.595,,,0.8785,056314563.jpg,,none,none
056314563_p3462,56,,,-2.937736637743831,47.7747326715788,6.578,6.578,,,0.9454,056314563.jpg,,none,none
056314656_p3463,56,,,-2.802911880575386,47.69777602744111,11.635,11.635,,,0.9736,056314656.jpg,,none,none
056314868_p3464,56,56147_056314868,56147_056314868_r4,-2.2002132506063914,47.52269695788517,1152.605,1165.528,8.54,98.48,0.949,056314868.jpg,0308_6727,stage2a_spatial,contains
05631498_p3465,56,,,-2.651395678596252,47.71556706396741,252.209,252.209,,,0.9908,05631498.jpg,,none,none
056315014_p3466,56,,,-3.3378123516116807,47.89374456632019,13.043,13.043,,,0.9743,056315014.jpg,,none,none
056315089_p3467,56,,,-3.167899805658426,47.35412345129812,10.941,10.941,,,0.962,056315089.jpg,,none,none
056315094_p3468,56,,,-2.8029320625661884,47.69936302931915,11.525,11.525,,,0.9481,056315094.jpg,,none,none
056315259_p3469,56,,,-3.260268582639105,47.81852453740337,10.68,10.68,,,0.97,056315259.jpg,,none,none
056315298_p3470,56,56143_056315298,56143_056315298_r2,-2.4346710229854303,47.548817543065574,58.994,61.538,16.53,116.67,0.9755,056315298.jpg,0291_6731,stage2a_spatial,contains
056315445_p3471,56,,,-3.3456519832790277,47.767340282210206,15.235,15.235,,,0.9669,056315445.jpg,,none,none
056315487_p3472,56,56149_056315487,56149_056315487_r8,-2.452881850053652,47.591285524523954,11.536,13.359,30.28,195.11,0.9665,056315487.jpg,0290_6736,stage2a_spatial,contains
056315580_p3473,56,,,-2.799960068547942,47.84776277160912,25.687,25.687,,,0.9323,056315580.jpg,,none,none
056315832_p3474,56,,,-2.994668074962881,47.68612917420169,11.874,11.874,,,0.9614,056315832.jpg,,none,none
056315864_p3475,56,,,-3.450811410229622,47.80321573735032,12.513,12.513,,,0.9672,056315864.jpg,,none,none
056315902_p3476,56,,,-2.4066141063749154,48.021543729901076,8.778,8.778,,,0.9632,056315902.jpg,,none,none
056315902_p3477,56,,,-2.4066403416629556,48.02154380803217,2.874,2.874,,,0.9015,056315902.jpg,,none,none
056315944_p3478,56,,,-2.637553689643724,47.83745269246529,22.489,22.489,,,0.833,056315944.jpg,,none,none
056315998_p3479,56,,,-2.5370360628171795,47.69142039409015,8.236,8.236,,,0.9549,056315998.jpg,,none,none
056316028_p3480,56,,,-2.798426307455531,47.855750412518205,617.065,617.065,,,0.973,056316028.jpg,,none,none
056316031_p3481,56,,,-2.7999132206873174,47.85382800050061,311.617,311.617,,,0.9923,056316031.jpg,,none,none
056316115_p3482,56,,,-2.784091785305825,47.757407049763295,13.156,13.156,,,0.9486,056316115.jpg,,none,none
056316129_p3483,56,,,-3.2174111414100466,47.744457126435414,21.994,21.994,,,0.9171,056316129.jpg,,none,none
056316154_p3484,56,,,-3.077681426997706,47.64886255560766,12.414,12.414,,,0.9646,056316154.jpg,,none,none
0563162_p3485,56,,,-2.5389653252580295,47.59535974236662,348.657,348.657,,,0.9819,0563162.jpg,,none,none
05631640_p3486,56,,,-2.5549893824822423,47.96208399242795,11.226,11.226,,,0.9333,05631640.jpg,,none,none
056316536_p3487,56,,,-2.4783745130297503,47.931824279343466,24.082,24.082,,,0.9816,056316536.jpg,,none,none
056316542_p3488,56,,,-3.252034003985868,47.82711373437255,2.909,2.909,,,0.8318,056316542.jpg,,none,none
056316542_p3489,56,,,-3.251971217019569,47.82708045515794,7.637,7.637,,,0.9395,056316542.jpg,,none,none
056316550_p3490,56,,,-2.6279709352762644,47.97357060255342,54.57,54.57,,,0.9566,056316550.jpg,,none,none
056316612_p3491,56,,,-3.1338057611391843,47.90435130484687,1.669,1.669,,,0.7,056316612.jpg,,none,none
056316612_p3492,56,,,-3.1336947902544168,47.904304786817164,13.92,13.92,,,0.8575,056316612.jpg,,none,none
056316689_p3493,56,,,-2.7823937727960355,47.87291729019763,25.818,25.818,,,0.9522,056316689.jpg,,none,none
056316722_p3494,56,,,-2.9164543282413513,47.77877310931062,17.987,17.987,,,0.93,056316722.jpg,,none,none
056316823_p3495,56,,,-3.478104312032546,47.72946426608073,2.262,2.262,,,0.8047,056316823.jpg,,none,none
056316874_p3496,56,,,-2.729070754884321,47.648632208052696,14.908,14.908,,,0.9669,056316874.jpg,,none,none
056316874_p3497,56,,,-2.7290018857138327,47.64861908670898,1.04,1.04,,,0.6065,056316874.jpg,,none,none
056316979_p3498,56,,,-3.2590605613854655,47.82031774889454,12.23,12.23,,,0.9588,056316979.jpg,,none,none
056317076_p3499,56,56232_056317076,56232_056317076_r0,-2.1269263524008397,47.673926445410046,13.948,17.005,34.89,179.4,0.9718,056317076.jpg,0315_6743,stage2a_spatial,contains
056317131_p3500,56,,,-2.809651612778395,47.870940817461964,13.123,13.123,,,0.939,056317131.jpg,,none,none
05631721_p3501,56,,,-2.20088203933034,47.910347659554745,20.585,20.585,,,0.9786,05631721.jpg,,none,none
05631727_p3502,56,,,-3.0856962118694726,47.88514025299281,15.236,15.236,,,0.9791,05631727.jpg,,none,none
056317406_p3503,56,,,-3.446427641525114,47.802291755727964,12.66,12.66,,,0.9726,056317406.jpg,,none,none
056317486_p3504,56,,,-2.9839254076768906,47.95926913861022,16.59,16.59,,,0.9608,056317486.jpg,,none,none
056317887_p3505,56,,,-3.1629976313052772,47.355534901936416,3.04,3.04,,,0.9367,056317887.jpg,,none,none
056317887_p3506,56,,,-3.1629623284481907,47.35552129478552,3.565,3.565,,,0.8763,056317887.jpg,,none,none
056318033_p3507,56,,,-3.0754933267772806,48.12391892252052,2.187,2.187,,,0.8014,056318033.jpg,,none,none
056318160_p3508,56,,,-2.5319659037801046,47.89725707873185,270.359,270.359,,,0.9925,056318160.jpg,,none,none
056318184_p3509,56,,,-3.495537581662833,48.03033736141495,13.544,13.544,,,0.943,056318184.jpg,,none,none
056318228_p3510,56,,,-2.8227703660219126,47.891490358390726,30.782,30.782,,,0.9488,056318228.jpg,,none,none
056318277_p3511,56,56080_056318277,56080_056318277_r1,-2.4317526651313144,48.05558890288489,17.748,23.745,41.63,201.55,0.974,056318277.jpg,0295_6787,stage2a_spatial,contains
05631828_p3512,56,,,-2.9079722525746488,47.55418190227881,2.645,2.645,,,0.8457,05631828.jpg,,none,none
05631828_p3513,56,,,-2.9080972144971398,47.55415613518401,12.29,12.29,,,0.9728,05631828.jpg,,none,none
056318395_p3514,56,,,-2.6456346776450466,47.521216415786434,15.439,15.439,,,0.9624,056318395.jpg,,none,none
05631856_p3515,56,,,-3.0754376102498484,48.128146243025654,11.507,11.507,,,0.8959,05631856.jpg,,none,none
05631857_p3516,56,,,-2.811275606047483,47.81639904980514,14.35,14.35,,,0.9737,05631857.jpg,,none,none
056318711_p3517,56,,,-2.9496544247834384,47.91083081325477,252.15,252.15,,,0.9888,056318711.jpg,,none,none
056318786_p3518,56,,,-2.989675513206786,48.087709090306284,7.776,7.776,,,0.8953,056318786.jpg,,none,none
056318786_p3519,56,,,-2.989616219072016,48.087698133553474,2.255,2.255,,,0.8046,056318786.jpg,,none,none
056318873_p3520,56,,,-3.334713972813979,47.89334193435257,12.051,12.051,,,0.9348,056318873.jpg,,none,none
056318873_p3521,56,,,-3.3347685985200135,47.893328198761196,1.659,1.659,,,0.6543,056318873.jpg,,none,none
056318891_p3522,56,,,-3.469920498347594,47.79324420049344,6.791,6.791,,,0.9454,056318891.jpg,,none,none
056318988_p3523,56,,,-2.265603868028693,47.746905259436225,13.452,13.452,,,0.9659,056318988.jpg,,none,none
056319042_p3524,56,,,-2.9348548736098805,47.777694222967575,17.446,17.446,,,0.9586,056319042.jpg,,none,none
056319048_p3525,56,,,-2.7218141818157484,48.068501299735345,540.899,540.899,,,0.9787,056319048.jpg,,none,none
056319102_p3526,56,,,-3.4710553449144212,47.7926004383134,7.775,7.775,,,0.9503,056319102.jpg,,none,none
056319103_p3527,56,,,-2.4783489762904103,47.932158066945405,20.91,20.91,,,0.9698,056319103.jpg,,none,none
056319143_p3528,56,,,-2.4435425960573234,47.72773417181074,14.525,14.525,,,0.9625,056319143.jpg,,none,none
056319340_p3529,56,,,-3.117478312253752,47.76394732384957,1.521,1.521,,,0.7581,056319340.jpg,,none,none
056319365_p3530,56,56129_056319365,56129_056319365_r1,-2.4474131779071464,48.09607635982289,1450.287,1481.005,11.69,184.11,0.9922,056319365.jpg,0294_6792,stage2a_spatial,contains
056319383_p3531,56,,,-2.8908767594856655,48.061156430513456,3.192,3.192,,,0.8268,056319383.jpg,,none,none
056319426_p3532,56,,,-2.714019182171193,47.573680405077056,4.224,4.224,,,0.9168,056319426.jpg,,none,none
056319426_p3533,56,,,-2.7139239443337466,47.57360169118354,2.678,2.678,,,0.8631,056319426.jpg,,none,none
056319426_p3534,56,,,-2.7138907842889015,47.573595398472186,1.906,1.906,,,0.7401,056319426.jpg,,none,none
056319514_p3535,56,,,-2.938846187108188,47.78225469532851,11.687,11.687,,,0.9424,056319514.jpg,,none,none
056319518_p3536,56,,,-2.7118100050190295,48.06099601307357,20.658,20.658,,,0.8957,056319518.jpg,,none,none
056319518_p3537,56,,,-2.711776330698287,48.060942092034374,16.842,16.842,,,0.8815,056319518.jpg,,none,none
056319539_p3538,56,56058_056319539,56058_056319539_r0,-2.3705056123096186,47.48453915732744,13.146,18.53,44.81,153.55,0.9488,056319539.jpg,0295_6724,stage2a_spatial,overlap
056319620_p3539,56,,,-2.981200127379589,47.95907399191863,3.566,3.566,,,0.7787,056319620.jpg,,none,none
056319647_p3540,56,,,-2.3160367641364528,47.71694983532104,7.852,7.852,,,0.9661,056319647.jpg,,none,none
056319647_p3541,56,,,-2.315961954792295,47.716943649581566,6.951,6.951,,,0.9545,056319647.jpg,,none,none
056319667_p3542,56,,,-2.644341952613144,47.51969465535705,7.635,7.635,,,0.882,056319667.jpg,,none,none
0563199_p3543,56,56030_0563199,56030_0563199_r0,-2.416626762018946,47.48775044606885,15.221,21.429,44.74,147.09,0.9757,0563199.jpg,0292_6724,stage2a_spatial,contains
056319949_p3544,56,,,-3.001911754285679,47.858041180703026,11.848,11.848,,,0.9687,056319949.jpg,,none,none
056319960_p3545,56,,,-2.6014658383030973,47.520141520936924,7.796,7.796,,,0.971,056319960.jpg,,none,none
056319964_p3546,56,,,-3.5009249558864197,48.03139539291585,10.975,10.975,,,0.9671,056319964.jpg,,none,none
056320081_p3547,56,,,-2.787260044900098,47.49351178117877,11.829,11.829,,,0.872,056320081.jpg,,none,none
056320166_p3548,56,,,-2.9450890588245633,47.79028992846283,16.795,16.795,,,0.9738,056320166.jpg,,none,none
0563202_p3549,56,,,-2.1331965372349053,47.815073630301335,28.54,28.54,,,0.9758,0563202.jpg,,none,none
05632028_p3550,56,,,-3.1358418020086765,47.55869357015499,9.621,9.621,,,0.9674,05632028.jpg,,none,none
056320369_p3551,56,,,-2.7525034695705353,47.877024059577096,12.488,12.488,,,0.9646,056320369.jpg,,none,none
05632070_p3552,56,56001_05632070,56001_05632070_r1,-2.178821853052481,47.62186448703399,10.305,14.819,45.94,160.59,0.9657,05632070.jpg,0311_6738,stage2a_spatial,contains
056320780_p3553,56,,,-2.7461793245138844,47.884994998788905,22.445,22.445,,,0.9577,056320780.jpg,,none,none
056320888_p3554,56,56155_056320888,56155_056320888_r4,-2.4698064198997005,47.479475862689135,15.43,18.793,34.81,343.69,0.9247,056320888.jpg,0288_6724,stage2a_spatial,contains
056321005_p3555,56,,,-2.7287211436058767,47.89036731344581,7.054,7.054,,,0.9416,056321005.jpg,,none,none
056321133_p3556,56,,,-3.1371968675936794,47.905222580326736,10.592,10.592,,,0.9661,056321133.jpg,,none,none
05632128_p3557,56,,,-3.186596979354696,47.65375816878719,11.664,11.664,,,0.9651,05632128.jpg,,none,none
05632129_p3558,56,,,-3.2037767685456826,47.66226432432876,45.652,45.652,,,0.9368,05632129.jpg,,none,none
056321629_p3559,56,,,-2.7185845597508007,47.8971756768,24.648,24.648,,,0.9651,056321629.jpg,,none,none
056321671_p3560,56,,,-2.703038287663417,47.90173486468315,28.645,28.645,,,0.9772,056321671.jpg,,none,none
056321682_p3561,56,,,-2.310113200993952,47.97285133600602,23.741,23.741,,,0.9785,056321682.jpg,,none,none
056321728_p3562,56,,,-3.093850926168195,47.29269105830034,17.432,17.432,,,0.9636,056321728.jpg,,none,none
056321733_p3563,56,,,-3.127667619427734,47.69186835045798,25.082,25.082,,,0.9764,056321733.jpg,,none,none
056321948_p3564,56,,,-2.5073486157469858,47.86841132069615,14.21,14.21,,,0.9624,056321948.jpg,,none,none
056321989_p3565,56,,,-3.477332672714915,47.730653129106244,8.421,8.421,,,0.9177,056321989.jpg,,none,none
056322039_p3566,56,,,-2.965063818065082,48.02778428521661,11.429,11.429,,,0.97,056322039.jpg,,none,none
056322094_p3567,56,,,-2.686392472744696,47.890758541533984,55.968,55.968,,,0.9534,056322094.jpg,,none,none
056322308_p3568,56,,,-2.6848339961905507,47.897619210936575,12.271,12.271,,,0.9802,056322308.jpg,,none,none
056322329_p3569,56,,,-3.0007424904965414,47.68929823981446,12.788,12.788,,,0.9554,056322329.jpg,,none,none
056322334_p3570,56,56030_056322334,,-2.4178360384087454,47.4873997993082,46.591,46.591,,,0.9779,056322334.jpg,,stage2a_spatial,none
056322477_p3571,56,,,-2.565577690250159,47.671914821882126,11.444,11.444,,,0.9754,056322477.jpg,,none,none
056322544_p3572,56,,,-2.696149240762992,48.0610926866818,8.908,8.908,,,0.9814,056322544.jpg,,none,none
056322592_p3573,56,,,-2.8961883463547684,47.5908660616979,1.381,1.381,,,0.7518,056322592.jpg,,none,none
056322592_p3574,56,,,-2.8960932539118467,47.59083938628045,20.882,20.882,,,0.9207,056322592.jpg,,none,none
056322602_p3575,56,,,-2.768521015630649,47.75655831755122,16.764,16.764,,,0.9556,056322602.jpg,,none,none
056322621_p3576,56,56143_056322621,56143_056322621_r2,-2.4289632396360914,47.53516562390188,4.131,5.203,37.45,7.79,0.8934,056322621.jpg,0291_6730,stage2a_spatial,overlap
056322636_p3577,56,,,-3.471515103041662,47.732561954405796,21.747,21.747,,,0.9778,056322636.jpg,,none,none
056322661_p3578,56,,,-2.4239622652140844,47.86103468380109,20.503,20.503,,,0.966,056322661.jpg,,none,none
056322697_p3579,56,,,-2.5371965221376667,47.69160842598419,25.049,25.049,,,0.9751,056322697.jpg,,none,none
056322697_p3580,56,,,-2.537263211345678,47.691596358260085,2.463,2.463,,,0.9471,056322697.jpg,,none,none
056322697_p3581,56,,,-2.537155775633064,47.691588129554745,2.005,2.005,,,0.8911,056322697.jpg,,none,none
05632291_p3582,56,,,-2.598153787281262,47.60557772612024,12.858,12.858,,,0.9686,05632291.jpg,,none,none
056322985_p3583,56,56030_056322985,56030_056322985_r17,-2.4195978555488113,47.48775966203079,13.081,18.803,45.92,208.4,0.9614,056322985.jpg,0292_6724,stage2a_spatial,contains
056323003_p3584,56,,,-3.45366681576273,47.804044972028514,17.5,17.5,,,0.9736,056323003.jpg,,none,none
056323039_p3585,56,,,-2.768025294686069,47.75616519884151,14.373,14.373,,,0.9685,056323039.jpg,,none,none
056323129_p3586,56,,,-2.643022388757952,47.51966681225104,12.486,12.486,,,0.9638,056323129.jpg,,none,none
056323326_p3587,56,,,-2.765546078222222,47.67711230529707,16.098,16.098,,,0.896,056323326.jpg,,none,none
056323337_p3588,56,,,-3.000016748399433,47.69109365524484,4.343,4.343,,,0.9283,056323337.jpg,,none,none
056323337_p3589,56,,,-3.000065109082629,47.69107123145069,8.001,8.001,,,0.9459,056323337.jpg,,none,none
056323347_p3590,56,,,-3.0018599856174486,47.69173746052934,19.732,19.732,,,0.9274,056323347.jpg,,none,none
056323356_p3591,56,,,-3.003644868313536,47.69236514044627,18.721,18.721,,,0.9616,056323356.jpg,,none,none
056323512_p3592,56,,,-2.817784104297715,47.49217256361437,22.193,22.193,,,0.9419,056323512.jpg,,none,none
056323557_p3593,56,,,-3.001630743261213,47.691985990102786,7.181,7.181,,,0.8856,056323557.jpg,,none,none
056323671_p3594,56,,,-2.716785771863492,47.939939663437904,14.7,14.7,,,0.9622,056323671.jpg,,none,none
056323671_p3595,56,,,-2.7166897839920225,47.93993456988642,9.739,9.739,,,0.955,056323671.jpg,,none,none
056323682_p3596,56,,,-3.0478639455585226,47.9227058301377,17.485,17.485,,,0.9792,056323682.jpg,,none,none
056323710_p3597,56,,,-3.037452394500587,47.58904571361592,9.558,9.558,,,0.9148,056323710.jpg,,none,none
056323837_p3598,56,,,-2.769146066878859,47.71580478195612,12.954,12.954,,,0.9745,056323837.jpg,,none,none
056323916_p3599,56,,,-2.567726233041662,47.67135259017928,10.145,10.145,,,0.9632,056323916.jpg,,none,none
056323949_p3600,56,,,-3.0052049010950443,47.68655173750701,12.028,12.028,,,0.964,056323949.jpg,,none,none
056323976_p3601,56,,,-2.7125692182723538,48.069560613411475,17.177,17.177,,,0.9552,056323976.jpg,,none,none
05632401_p3602,56,,,-3.5242065318710982,47.83543007881634,14.638,14.638,,,0.9697,05632401.jpg,,none,none
056324048_p3603,56,56134_056324048,56134_056324048_r2,-2.5282032597240875,48.07993949072201,396.373,408.277,13.87,163.47,0.9714,056324048.jpg,0288_6790,stage2a_spatial,contains
056324087_p3604,56,,,-3.1375789891435413,47.906755066266605,91.485,91.485,,,0.9679,056324087.jpg,,none,none
056324207_p3605,56,,,-3.433628855009373,47.628773867305576,15.251,15.251,,,0.9202,056324207.jpg,,none,none
056324220_p3606,56,,,-2.5446720974249275,47.95538031512719,4.858,4.858,,,0.8602,056324220.jpg,,none,none
056324280_p3607,56,,,-2.3372351618586404,47.717691850289256,14.652,14.652,,,0.9782,056324280.jpg,,none,none
056324301_p3608,56,,,-2.281120190791104,47.83056761136292,122.113,122.113,,,0.9758,056324301.jpg,,none,none
056324301_p3609,56,,,-2.281026542775567,47.83037660702578,261.268,261.268,,,0.9878,056324301.jpg,,none,none
056324367_p3610,56,,,-3.00573640721137,47.68795751307336,35.953,35.953,,,0.9619,056324367.jpg,,none,none
056324426_p3611,56,,,-3.110961020355043,47.76426819032286,13.201,13.201,,,0.9431,056324426.jpg,,none,none
056324520_p3612,56,,,-3.1400137350962014,47.53545072067448,20.133,20.133,,,0.9663,056324520.jpg,,none,none
056324529_p3613,56,,,-2.5672539159130703,47.67160443951774,18.447,18.447,,,0.9661,056324529.jpg,,none,none
056325009_p3614,56,,,-3.3334795892101656,47.72616501528689,2.866,2.866,,,0.7562,056325009.jpg,,none,none
056325078_p3615,56,56212_056325078,56212_056325078_r5,-2.167299094804339,47.54226554650536,27.451,31.204,28.39,193.69,0.9531,056325078.jpg,0311_6729,stage2a_spatial,contains
056325117_p3616,56,,,-3.00582798946674,47.68980509048713,19.469,19.469,,,0.9557,056325117.jpg,,none,none
056325131_p3617,56,,,-3.0035817277985415,47.68975754410948,27.211,27.211,,,0.8875,056325131.jpg,,none,none
056325396_p3618,56,56143_056325396,56143_056325396_r12,-2.428420012524356,47.53525361204517,42.169,43.694,15.18,200.23,0.9844,056325396.jpg,0291_6730,stage2a_spatial,contains
056325437_p3619,56,,,-3.7171478356988734,48.11413583353926,12.766,12.766,,,0.9753,056325437.jpg,,none,none
056325487_p3620,56,,,-3.010342990725715,47.69317405330559,5.339,5.339,,,0.9028,056325487.jpg,,none,none
056325487_p3621,56,,,-3.010402130592387,47.693167426707376,9.349,9.349,,,0.7807,056325487.jpg,,none,none
056325487_p3622,56,,,-3.0104798933704005,47.69314311806175,4.862,4.862,,,0.8193,056325487.jpg,,none,none
056325514_p3623,56,,,-3.0757360523597805,48.12628742702499,15.357,15.357,,,0.9635,056325514.jpg,,none,none
056325566_p3624,56,56126_056325566,56126_056325566_r1,-2.33049378915871,47.53543251734217,12.524,16.256,39.61,117.33,0.9715,056325566.jpg,0299_6729,stage2a_spatial,contains
056325736_p3625,56,,,-2.5857002573527974,47.725097464322424,474.964,474.964,,,0.9877,056325736.jpg,,none,none
056325847_p3626,56,,,-2.7313872312750576,47.84364229202387,24.984,24.984,,,0.9666,056325847.jpg,,none,none
056325958_p3627,56,,,-3.332165846744231,47.72601413550156,4.402,4.402,,,0.9258,056325958.jpg,,none,none
056325958_p3628,56,,,-3.3321232086154455,47.72600815233778,9.456,9.456,,,0.969,056325958.jpg,,none,none
056326119_p3629,56,,,-3.109417106545082,47.76374965902091,9.482,9.482,,,0.91,056326119.jpg,,none,none
056326224_p3630,56,,,-2.6350028954468376,47.584140952797966,10.12,10.12,,,0.923,056326224.jpg,,none,none
056326270_p3631,56,,,-2.697509248536774,48.05650097371556,10.679,10.679,,,0.9535,056326270.jpg,,none,none
056326270_p3632,56,,,-2.697579796231536,48.056420180881595,17.719,17.719,,,0.9368,056326270.jpg,,none,none
056326289_p3633,56,56030_056326289,56030_056326289_r8,-2.413849486883768,47.487544984435836,9.561,9.784,12.26,139.78,0.96,056326289.jpg,0292_6724,stage2a_spatial,contains
056326289_p3634,56,56030_056326289,56030_056326289_r8,-2.4138856218631966,47.4875264161999,4.651,4.76,12.26,139.78,0.9102,056326289.jpg,0292_6724,stage2a_spatial,contains
056326307_p3635,56,56058_056326307,56058_056326307_r7,-2.369708625663055,47.485277927748996,14.037,14.144,7.05,178.76,0.9688,056326307.jpg,0295_6724,stage2a_spatial,contains
056326319_p3636,56,56080_056326319,56080_056326319_r1,-2.416829778837485,48.06394077116954,1005.625,1009.436,4.98,218.18,0.9449,056326319.jpg,0296_6788,stage2a_spatial,contains
056326319_p3637,56,56080_056326319,56080_056326319_r3,-2.41686425017407,48.06400594600373,7.731,7.967,14.0,219.37,0.6692,056326319.jpg,0296_6788,stage2a_spatial,contains
056326372_p3638,56,,,-3.0641731333825533,47.644979338019496,16.492,16.492,,,0.9788,056326372.jpg,,none,none
056326526_p3639,56,,,-2.35989168777653,47.822615983534014,28.469,28.469,,,0.9296,056326526.jpg,,none,none
056326634_p3640,56,,,-3.0082635548929417,47.70105208976782,17.259,17.259,,,0.9655,056326634.jpg,,none,none
056326853_p3641,56,,,-3.007653268879995,47.70548130987541,16.077,16.077,,,0.8987,056326853.jpg,,none,none
056326861_p3642,56,,,-3.008546613123301,47.70579763015607,18.096,18.096,,,0.9452,056326861.jpg,,none,none
056326883_p3643,56,,,-2.3125301895433785,47.890357218470726,13.454,13.454,,,0.9804,056326883.jpg,,none,none
056326960_p3644,56,,,-2.6938649570870514,47.78929986038163,19.827,19.827,,,0.9681,056326960.jpg,,none,none
056327025_p3645,56,,,-2.9487888860587717,47.69799112835818,10.356,10.356,,,0.9649,056327025.jpg,,none,none
056327026_p3646,56,,,-3.008185501013986,47.70601438112491,24.336,24.336,,,0.9778,056327026.jpg,,none,none
056327047_p3647,56,,,-3.008815989203988,47.70619157117526,20.944,20.944,,,0.9773,056327047.jpg,,none,none
056327069_p3648,56,,,-2.542642494002993,47.900938160194265,13.07,13.07,,,0.9728,056327069.jpg,,none,none
056327113_p3649,56,56134_056327113,56134_056327113_r2,-2.512642293551565,48.06838216660906,43.644,58.184,41.4,154.44,0.9564,056327113.jpg,0289_6789,stage2a_spatial,contains
056327114_p3650,56,,,-2.4560174641705306,47.73183335701722,16.166,16.166,,,0.9285,056327114.jpg,,none,none
056327114_p3651,56,,,-2.4561191132511095,47.73171050287537,15.576,15.576,,,0.9436,056327114.jpg,,none,none
05632714_p3652,56,56147_05632714,56147_05632714_r5,-2.281674580814253,47.53402127463156,16.038,20.204,37.46,52.35,0.9756,05632714.jpg,0302_6729,stage2a_spatial,contains
056327198_p3653,56,,,-2.93877228271634,47.63391765603876,48.322,48.322,,,0.9654,056327198.jpg,,none,none
